"epoch","step","train/cardinality_error","train/cardinality_error_0","train/cardinality_error_1","train/cardinality_error_2","train/cardinality_error_enc","train/class_error","train/loss","train/loss_bbox","train/loss_bbox_0","train/loss_bbox_1","train/loss_bbox_2","train/loss_bbox_enc","train/loss_ce","train/loss_ce_0","train/loss_ce_1","train/loss_ce_2","train/loss_ce_enc","train/loss_giou","train/loss_giou_0","train/loss_giou_1","train/loss_giou_2","train/loss_giou_enc","train/lr","train/lr_max","train/lr_min","val/AP/fire","val/AP/smoke","val/F1","val/cardinality_error","val/cardinality_error_0","val/cardinality_error_1","val/cardinality_error_2","val/cardinality_error_enc","val/class_error","val/ema_mAP_50","val/ema_mAP_50_95","val/ema_mAR","val/loss","val/loss_bbox","val/loss_bbox_0","val/loss_bbox_1","val/loss_bbox_2","val/loss_bbox_enc","val/loss_ce","val/loss_ce_0","val/loss_ce_1","val/loss_ce_2","val/loss_ce_enc","val/loss_giou","val/loss_giou_0","val/loss_giou_1","val/loss_giou_2","val/loss_giou_enc","val/mAP_50","val/mAP_50_95","val/mAP_75","val/mAR","val/precision","val/recall"
"5","2909","","","","","","","","","","","","","","","","","","","","","","","","","","0.40465521812438965","0.5138108730316162","0.743697464466095","298.7793273925781","298.77642822265625","298.78106689453125","298.77642822265625","298.77294921875","42.863948822021484","0.8041688799858093","0.481571763753891","0.6726969480514526","4.441648006439209","0.030399488285183907","0.03131993114948273","0.030466515570878983","0.030696872621774673","0.03722194582223892","0.438889741897583","0.4590144753456116","0.4428994357585907","0.43694382905960083","0.4677131175994873","0.13480645418167114","0.13794833421707153","0.13675805926322937","0.1357986479997635","0.15252037346363068","0.7904193997383118","0.45923304557800293","0.46624937653541565","0.6607469320297241","0.7731600403785706","0.7175120711326599"
"5","2909","3898.81640625","3898.403564453125","3898.71240234375","3897.841552734375","3898.059326171875","0.40472719073295593","7.664154529571533","0.05607413128018379","0.05778878927230835","0.05734704062342644","0.0562068410217762","0.07067593187093735","0.7419044375419617","0.7963771820068359","0.7530168890953064","0.7453792691230774","0.8231996893882751","0.2226191908121109","0.22813980281352997","0.22601452469825745","0.22343498468399048","0.2566985487937927","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","2949","","","","","","","","","","","","","","","","","","","","","","","9.999999747378752e-05","9.999999747378752e-05","3.232564267818816e-06","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","2999","","","","","","","","","","","","","","","","","","","","","","","9.999999747378752e-05","9.999999747378752e-05","3.232564267818816e-06","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","3049","","","","","","","","","","","","","","","","","","","","","","","9.999999747378752e-05","9.999999747378752e-05","3.232564267818816e-06","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","3099","","","","","","","","","","","","","","","","","","","","","","","9.999999747378752e-05","9.999999747378752e-05","3.232564267818816e-06","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","3149","","","","","","","","","","","","","","","","","","","","","","","9.999999747378752e-05","9.999999747378752e-05","3.232564267818816e-06","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","3199","","","","","","","","","","","","","","","","","","","","","","","9.999999747378752e-05","9.999999747378752e-05","3.232564267818816e-06","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","3249","","","","","","","","","","","","","","","","","","","","","","","9.999999747378752e-05","9.999999747378752e-05","3.232564267818816e-06","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","3299","","","","","","","","","","","","","","","","","","","","","","","9.999999747378752e-05","9.999999747378752e-05","3.232564267818816e-06","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","3349","","","","","","","","","","","","","","","","","","","","","","","9.999999747378752e-05","9.999999747378752e-05","3.232564267818816e-06","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","3394","","","","","","","","","","","","","","","","","","","","","","","","","","0.39517688751220703","0.5102860927581787","0.7495918869972229","298.7781677246094","298.7735290527344","298.7694396972656","298.77178955078125","298.7706298828125","42.91097640991211","0.8072636723518372","0.4844842255115509","0.6689317226409912","4.653616428375244","0.033780623227357864","0.03644349053502083","0.03319009020924568","0.033361636102199554","0.04402881860733032","0.4607866108417511","0.4594323933124542","0.4557126462459564","0.4587770998477936","0.4599359929561615","0.14106954634189606","0.14508162438869476","0.14027810096740723","0.14080435037612915","0.1602407693862915","0.7888705730438232","0.45273151993751526","0.4572499394416809","0.6406729221343994","0.7800008654594421","0.7217664122581482"
"6","3394","3898.829833984375","3898.6494140625","3898.73974609375","3898.5390625","3898.561279296875","0.4526691436767578","7.635397911071777","0.05614802986383438","0.05877382308244705","0.0578678697347641","0.05650334805250168","0.07234921306371689","0.7330265641212463","0.7789000868797302","0.742669939994812","0.7358731031417847","0.7968112826347351","0.2249142974615097","0.23096664249897003","0.22810260951519012","0.22613641619682312","0.259835809469223","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7","3399","","","","","","","","","","","","","","","","","","","","","","","9.999999747378752e-05","9.999999747378752e-05","3.232564267818816e-06","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7","3449","","","","","","","","","","","","","","","","","","","","","","","9.999999747378752e-05","9.999999747378752e-05","3.232564267818816e-06","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7","3499","","","","","","","","","","","","","","","","","","","","","","","9.999999747378752e-05","9.999999747378752e-05","3.232564267818816e-06","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7","3549","","","","","","","","","","","","","","","","","","","","","","","9.999999747378752e-05","9.999999747378752e-05","3.232564267818816e-06","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7","3599","","","","","","","","","","","","","","","","","","","","","","","9.999999747378752e-05","9.999999747378752e-05","3.232564267818816e-06","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7","3649","","","","","","","","","","","","","","","","","","","","","","","9.999999747378752e-05","9.999999747378752e-05","3.232564267818816e-06","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7","3699","","","","","","","","","","","","","","","","","","","","","","","9.999999747378752e-05","9.999999747378752e-05","3.232564267818816e-06","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7","3749","","","","","","","","","","","","","","","","","","","","","","","9.999999747378752e-05","9.999999747378752e-05","3.232564267818816e-06","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
